YEAR,AMI,RACE,TENURE,AGE,TOTAL,BURDEN30,BURDEN3050,BURDEN50,NODATA,NOBURDEN,PERCENT30,PERCENT3050,PERCENT50,PERCENT_NODATA,PERCENT_NOBURDEN,INCOME,COSTS,ObjectId
2008,Above 120%,Hispanic,Owners,Seniors,164,73,73,0,0,91,0.445121951219512,0.445121951219512,0,0,0.554878048780488,106514.024390244,2489.7743902439,953
2009,0 - 30%,Asian,Renters,All,12325,10905,3231,7674,1162,258,0.884787018255578,0.262150101419878,0.6226369168357,0.0942799188640974,0.0209330628803245,12053.4305882353,NA,954
2009,80 - 120%,Black,Owners,Children,1000,350,350,0,0,650,0.35,0.35,0,0,0.65,84003.8,1782.044,955
2008,80 - 120%,Hispanic,Renters,All,4842,302,302,0,0,4540,0.0623709211069806,0.0623709211069806,0,0,0.937629078893019,75560.1115241636,NA,956
2008,All,Asian,Owners,All,68183,26032,14245,11787,286,41865,0.381796048868486,0.208923045333881,0.172873003534605,0.00419459396037135,0.614009357171142,111327.920684041,2104.7055864365,957
2008,Above 120%,Hispanic,Owners,Children,2548,310,234,76,0,2238,0.121664050235479,0.0918367346938776,0.0298273155416013,0,0.878335949764521,195169.788069074,2734.66993720565,958
2009,0 - 30%,Asian,Renters,Seniors,1860,1448,607,841,135,277,0.778494623655914,0.326344086021505,0.452150537634409,0.0725806451612903,0.148924731182796,9336.42473118279,NA,959
2009,80 - 120%,Black,Renters,All,1710,0,0,0,0,1710,0,0,0,0,1,85448.4210526316,NA,960
2008,80 - 120%,Hispanic,Renters,Seniors,328,0,0,0,0,328,0,0,0,0,1,71111.1585365854,NA,961
2008,All,Asian,Owners,Seniors,8414,3098,1714,1384,0,5316,0.36819586403613,0.203708105538388,0.164487758497742,0,0.63180413596387,99130.5198478726,1581.3355122415,962
2008,Above 120%,Hispanic,Renters,All,3437,0,0,0,0,3437,0,0,0,0,1,124984.832702939,NA,963
2009,0 - 30%,Asian,Renters,Children,1185,1185,332,853,0,0,1,0.280168776371308,0.719831223628692,0,0,13863.5443037975,NA,964
2009,80 - 120%,Black,Renters,Seniors,0,0,0,0,0,0,,,,,,,NA,965
2009,80 - 120%,Black,Renters,Children,879,0,0,0,0,879,0,0,0,0,1,94576.4505119454,NA,966
2009,80 - 120%,Native,All,All,870,196,196,0,0,674,0.225287356321839,0.225287356321839,0,0,0.774712643678161,72117.9885057471,1137.98558558559,967
2009,80 - 120%,Native,All,Seniors,125,0,0,0,0,125,0,0,0,0,1,66000,839.312,968
2009,80 - 120%,Native,All,Children,66,0,0,0,0,66,0,0,0,0,1,79200,589,969
2009,80 - 120%,Native,Owners,All,555,196,196,0,0,359,0.353153153153153,0.353153153153153,0,0,0.646846846846847,71214.5945945946,1137.98558558559,970
2009,80 - 120%,Native,Owners,Seniors,125,0,0,0,0,125,0,0,0,0,1,66000,839.312,971
2009,80 - 120%,Native,Owners,Children,66,0,0,0,0,66,0,0,0,0,1,79200,589,972
2009,80 - 120%,Native,Renters,All,315,0,0,0,0,315,0,0,0,0,1,73709.6825396825,NA,973
2009,80 - 120%,Native,Renters,Seniors,0,0,0,0,0,0,,,,,,,NA,974
2009,80 - 120%,Native,Renters,Children,0,0,0,0,0,0,,,,,,,NA,975
2009,80 - 120%,Asian,All,All,21421,7793,6112,1681,0,13628,0.363801876663088,0.285327482377107,0.078474394285981,0,0.636198123336912,79954.8352551235,2011.62536462477,976
2009,80 - 120%,Asian,All,Seniors,1970,370,370,0,0,1600,0.187817258883249,0.187817258883249,0,0,0.812182741116751,76214.730964467,1299.27700831025,977
2009,80 - 120%,Asian,All,Children,3691,1360,1156,204,0,2331,0.368463830940125,0.313194256299106,0.0552695746410187,0,0.631536169059875,88610.3820102953,2342.42034313725,978
2009,80 - 120%,Asian,Owners,All,15084,7237,5556,1681,0,7847,0.479779899230973,0.368337311058075,0.111442588172898,0,0.520220100769027,80337.7246088571,2011.62536462477,979
2009,80 - 120%,Asian,Owners,Seniors,1444,370,370,0,0,1074,0.256232686980609,0.256232686980609,0,0,0.743767313019391,77017.3961218837,1299.27700831025,980
2009,80 - 120%,Asian,Owners,Children,2448,1360,1156,204,0,1088,0.555555555555556,0.472222222222222,0.0833333333333333,0,0.444444444444444,90326.9607843137,2342.42034313725,981
2009,80 - 120%,Asian,Renters,All,6337,556,556,0,0,5781,0.0877386776077008,0.0877386776077008,0,0,0.912261322392299,79043.4413760454,NA,982
2009,80 - 120%,Asian,Renters,Seniors,526,0,0,0,0,526,0,0,0,0,1,74011.216730038,NA,983
2009,80 - 120%,Asian,Renters,Children,1243,0,0,0,0,1243,0,0,0,0,1,85229.7023330652,NA,984
2009,80 - 120%,Hispanic,All,All,9185,2421,1861,560,0,6764,0.263581927054981,0.202612955906369,0.0609689711486119,0,0.736418072945019,80899.3249863909,2051.76624360674,985
2009,80 - 120%,Hispanic,All,Seniors,115,115,0,115,0,0,1,0,1,0,0,57000,4173,986
2009,80 - 120%,Hispanic,All,Children,2894,400,400,0,0,2494,0.138217000691085,0.138217000691085,0,0,0.861782999308915,88880.0483759502,1866.34674922601,987
2009,80 - 120%,Hispanic,Owners,All,5279,2233,1673,560,0,3046,0.422996779693124,0.3169160825914,0.106080697101724,0,0.577003220306876,81654.0727410494,2051.76624360674,988
2009,80 - 120%,Hispanic,Owners,Seniors,115,115,0,115,0,0,1,0,1,0,0,57000,4173,989
2009,80 - 120%,Hispanic,Owners,Children,1615,400,400,0,0,1215,0.247678018575851,0.247678018575851,0,0,0.752321981424149,89521.399380805,1866.34674922601,990
2009,80 - 120%,Hispanic,Renters,All,3906,188,188,0,0,3718,0.0481310803891449,0.0481310803891449,0,0,0.951868919610855,79879.2754736303,NA,991
2009,80 - 120%,Hispanic,Renters,Seniors,0,0,0,0,0,0,,,,,,,NA,992
2009,80 - 120%,Hispanic,Renters,Children,1279,0,0,0,0,1279,0,0,0,0,1,88070.2111024238,NA,993
2009,Above 120%,All,All,All,270951,33599,30359,3240,0,237352,0.124003971197744,0.11204608951434,0.011957881683404,0,0.875996028802256,167554.306498223,2581.56485111127,994
2009,Above 120%,All,All,Seniors,32081,3082,2911,171,0,28999,0.0960693245223029,0.0907390667373212,0.00533025778498177,0,0.903930675477697,159103.703251146,2177.92537313433,995
2009,Above 120%,All,All,Children,42474,5318,4894,424,0,37156,0.125206008381598,0.115223430804728,0.00998257757687056,0,0.874793991618402,182626.789894995,2786.21214788732,996
2009,Above 120%,All,Owners,All,222448,32276,29036,3240,0,190172,0.145094583902755,0.130529382147738,0.0145652017550169,0,0.854905416097245,174382.229105229,2581.56485111127,997
2009,Above 120%,All,Owners,Seniors,26331,2859,2688,171,0,23472,0.108579241198587,0.102084994872963,0.00649424632562379,0,0.891420758801413,162748.442672136,2177.92537313433,998
2009,Above 120%,All,Owners,Children,36352,5197,4773,424,0,31155,0.142963248239437,0.13129951584507,0.0116637323943662,0,0.857036751760563,188504.726947623,2786.21214788732,999
2009,Above 120%,All,Renters,All,48503,1323,1323,0,0,47180,0.0272766632991774,0.0272766632991774,0,0,0.972723336700823,136239.589303754,NA,1000
2009,Above 120%,All,Renters,Seniors,5750,223,223,0,0,5527,0.0387826086956522,0.0387826086956522,0,0,0.961217391304348,142413.332173913,NA,1001
2009,Above 120%,All,Renters,Children,6122,121,121,0,0,6001,0.0197647827507351,0.0197647827507351,0,0,0.980235217249265,147724.018294675,NA,1002
2009,Above 120%,White,All,All,203037,25632,22783,2849,0,177405,0.126243000044327,0.112211074828726,0.0140319252156011,0,0.873756999955673,168170.557425494,2613.04948030947,1003
2009,Above 120%,White,All,Seniors,25538,2408,2237,171,0,23130,0.094290860678205,0.0875949565353591,0.00669590414284596,0,0.905709139321795,158680.509201974,2198.31184702387,1004
2009,Above 120%,White,All,Children,28737,4064,3743,321,0,24673,0.141420468385705,0.130250200090476,0.0111702682952291,0,0.858579531614295,187891.518669311,2982.35512295082,1005
2009,0 - 30%,Hispanic,All,All,8175,6658,898,5760,313,1204,0.814434250764526,0.109847094801223,0.704587155963303,0.0382874617737003,0.147278287461774,13176.3500917431,814.559411146162,1006
2008,80 - 120%,Hispanic,Renters,Children,1057,0,0,0,0,1057,0,0,0,0,1,78808.3254493851,NA,1007
2009,0 - 30%,Hispanic,All,Seniors,489,330,0,330,0,159,0.674846625766871,0,0.674846625766871,0,0.325153374233129,8548.62985685072,411.403669724771,1008
2008,All,Asian,Owners,Children,12789,4853,2733,2120,0,7936,0.379466729220424,0.213699272812573,0.16576745640785,0,0.620533270779576,122233.340136054,2366.50723277817,1009
2008,Above 120%,All,All,All,290868,36250,31721,4529,0,254618,0.124626978560722,0.109056341708266,0.0155706368524554,0,0.875373021439278,170116.764872726,2511.54850654765,1010
2008,Above 120%,All,All,Seniors,37020,4079,3760,319,0,32941,0.110183684494868,0.101566720691518,0.00861696380334954,0,0.889816315505132,169294.120583468,2201.3313120005,1011
2008,Above 120%,All,All,Children,51784,7602,6591,1011,0,44182,0.146802101035069,0.127278696122354,0.0195234049127144,0,0.853197898964931,184723.647980071,2894.53837566285,1012
2008,Above 120%,All,Owners,All,244668,35744,31215,4529,0,208924,0.146091846910916,0.12758104860464,0.0185107983062763,0,0.853908153089084,177395.091654814,2511.54850654765,1013
2008,Above 120%,All,Owners,Seniors,32157,3972,3653,319,0,28185,0.123518984979942,0.113598905370526,0.0099200796094163,0,0.876481015020058,175389.935130765,2201.3313120005,1014
2008,Above 120%,All,Owners,Children,46579,7602,6591,1011,0,38977,0.163206595246785,0.141501535026514,0.0217050602202709,0,0.836793404753215,188848.508662702,2894.53837566285,1015
2008,Above 120%,All,Renters,All,46200,506,506,0,0,45694,0.010952380952381,0.010952380952381,0,0,0.989047619047619,131571.880519481,NA,1016
2008,Above 120%,All,Renters,Seniors,4863,107,107,0,0,4756,0.022002878881349,0.022002878881349,0,0,0.977997121118651,128985.029816985,NA,1017
2008,Above 120%,All,Renters,Children,5205,0,0,0,0,5205,0,0,0,0,1,147810.701633045,NA,1018
2008,Above 120%,White,All,All,215531,27515,23770,3745,0,188016,0.127661450093026,0.110285759357123,0.0173756907359034,0,0.872338549906974,170095.835137405,2517.01553968693,1019
2008,Above 120%,White,All,Seniors,30935,3297,2978,319,0,27638,0.106578309358332,0.0962663649587845,0.0103119443995474,0,0.893421690641668,171113.637433328,2263.08419198921,1020
2008,Above 120%,White,All,Children,35119,6195,5457,738,0,28924,0.176400239186765,0.15538597340471,0.0210142657820553,0,0.823599760813235,184165.421965318,2965.22561411136,1021
2008,Above 120%,White,Owners,All,184431,27334,23589,3745,0,157097,0.148207188596277,0.12790149161475,0.020305696981527,0,0.851792811403723,177514.509111809,2517.01553968693,1022
2008,Above 120%,White,Owners,Seniors,26689,3190,2871,319,0,23499,0.11952489789801,0.107572408108209,0.011952489789801,0,0.88047510210199,178269.293491701,2263.08419198921,1023
2008,Above 120%,White,Owners,Children,32201,6195,5457,738,0,26006,0.192385329648148,0.169466786745753,0.0229185429023943,0,0.807614670351852,188358.303220397,2965.22561411136,1024
2008,Above 120%,White,Renters,All,31100,181,181,0,0,30919,0.00581993569131833,0.00581993569131833,0,0,0.994180064308682,126101.190128617,NA,1025
2008,Above 120%,White,Renters,Seniors,4246,107,107,0,0,4139,0.0252001884126236,0.0252001884126236,0,0,0.974799811587376,126135.468676401,NA,1026
2008,Above 120%,White,Renters,Children,2918,0,0,0,0,2918,0,0,0,0,1,137895.727210418,NA,1027
2008,Above 120%,Black,All,All,9115,1062,1062,0,0,8053,0.116511245200219,0.116511245200219,0,0,0.883488754799781,169877.512671421,2399.86788092973,1028
2008,Above 120%,Black,All,Seniors,1212,0,0,0,0,1212,0,0,0,0,1,154825.222772277,1787.22614107884,1029
2008,Above 120%,Black,All,Children,2104,95,95,0,0,2009,0.0451520912547528,0.0451520912547528,0,0,0.954847908745247,173403.94486692,2489.33129175947,1030
2008,Above 120%,Black,Owners,All,7357,1062,1062,0,0,6295,0.144352317520729,0.144352317520729,0,0,0.855647682479271,179942.018213946,2399.86788092973,1031
2008,Above 120%,Black,Owners,Seniors,964,0,0,0,0,964,0,0,0,0,1,165740.840248963,1787.22614107884,1032
2008,Above 120%,Black,Owners,Children,1796,95,95,0,0,1701,0.0528953229398664,0.0528953229398664,0,0,0.947104677060134,179947.550111359,2489.33129175947,1033
2008,Above 120%,Black,Renters,All,1758,0,0,0,0,1758,0,0,0,0,1,127758.873720137,NA,1034
2008,Above 120%,Black,Renters,Seniors,248,0,0,0,0,248,0,0,0,0,1,112395.161290323,NA,1035
2008,Above 120%,Black,Renters,Children,308,0,0,0,0,308,0,0,0,0,1,135247.077922078,NA,1036
2008,Above 120%,Native,All,All,1227,203,203,0,0,1024,0.165444172779136,0.165444172779136,0,0,0.834555827220864,181412.355338223,2282.00170502984,1037
2008,Above 120%,Native,All,Seniors,98,0,0,0,0,98,0,0,0,0,1,125400,2152,1038
2008,Above 120%,Native,All,Children,339,0,0,0,0,339,0,0,0,0,1,197982.300884956,2315.13274336283,1039
2008,Above 120%,Native,Owners,All,1173,203,203,0,0,970,0.17306052855925,0.17306052855925,0,0,0.82693947144075,183010.366581415,2282.00170502984,1040
2008,Above 120%,Native,Owners,Seniors,98,0,0,0,0,98,0,0,0,0,1,125400,2152,1041
2008,Above 120%,Native,Owners,Children,339,0,0,0,0,339,0,0,0,0,1,197982.300884956,2315.13274336283,1042
2008,Above 120%,Native,Renters,All,54,0,0,0,0,54,0,0,0,0,1,146700,NA,1043
2008,Above 120%,Native,Renters,Seniors,0,0,0,0,0,0,,,,,,,NA,1044
2008,Above 120%,Native,Renters,Children,0,0,0,0,0,0,,,,,,,NA,1045
2008,Above 120%,Hispanic,Renters,Seniors,0,0,0,0,0,0,,,,,,,NA,1046
2009,30 - 50%,Black,Renters,All,4277,2364,1584,780,0,1913,0.552723871872808,0.370353051204115,0.182370820668693,0,0.447276128127192,33160.6406359598,NA,1047
2009,30 - 50%,Black,Renters,Seniors,217,217,217,0,0,0,1,1,0,0,0,37400,NA,1048
2009,0 - 30%,Hispanic,All,Children,3660,3300,204,3096,313,47,0.901639344262295,0.0557377049180328,0.845901639344262,0.0855191256830601,0.0128415300546448,11486.5524590164,836.967073170732,1049
2009,30 - 50%,Black,Renters,Children,850,450,450,0,0,400,0.529411764705882,0.529411764705882,0,0,0.470588235294118,39405.2941176471,NA,1050
2009,0 - 30%,Hispanic,Owners,All,1902,1388,91,1297,0,514,0.729758149316509,0.0478443743427971,0.681913774973712,0,0.270241850683491,13414.8159831756,814.559411146162,1051
2009,30 - 50%,Native,All,All,363,340,216,124,0,23,0.9366391184573,0.59504132231405,0.341597796143251,0,0.0633608815426997,35849.7520661157,1648,1052
2009,0 - 30%,Hispanic,Owners,Seniors,327,168,0,168,0,159,0.513761467889908,0,0.513761467889908,0,0.486238532110092,10301.4678899083,411.403669724771,1053
2009,0 - 30%,Hispanic,Owners,Children,820,712,0,712,0,108,0.868292682926829,0,0.868292682926829,0,0.131707317073171,7502.07317073171,836.967073170732,1054
2009,0 - 30%,Hispanic,Renters,All,6273,5270,807,4463,313,690,0.840108401084011,0.128646580583453,0.711461820500558,0.0498963813167543,0.109995217599235,13104.0462298741,NA,1055
2009,0 - 30%,Hispanic,Renters,Seniors,162,162,0,162,0,0,1,0,1,0,0,5010.49382716049,NA,1056
2009,0 - 30%,Hispanic,Renters,Children,2840,2588,204,2384,313,-61,0.911267605633803,0.071830985915493,0.83943661971831,0.110211267605634,-0.0214788732394366,12637.0007042254,NA,1057
2009,30 - 50%,All,All,All,92038,64006,35135,28871,0,28032,0.695430148416958,0.381744496838262,0.313685651578696,0,0.304569851583042,30935.9806818923,1316.68567877365,1058
2009,30 - 50%,All,All,Seniors,16694,9982,5573,4409,0,6712,0.597939379417755,0.333832514675931,0.264106864741823,0,0.402060620582245,27395.3064574098,878.649367250415,1059
2009,30 - 50%,All,All,Children,15851,11137,6924,4213,0,4714,0.702605513847707,0.43681786638067,0.265787647467037,0,0.297394486152293,35095.1351965176,1380.8236919077,1060
2009,30 - 50%,All,Owners,All,36205,23563,8561,15002,0,12642,0.650821709708604,0.236459052617042,0.414362657091562,0,0.349178290291396,31549.9796160751,1316.68567877365,1061
2009,30 - 50%,All,Owners,Seniors,7823,3474,1738,1736,0,4349,0.444075162980954,0.222165409689377,0.221909753291576,0,0.555924837019046,27424.3985683242,878.649367250415,1062
2009,30 - 50%,All,Owners,Children,6154,3842,1935,1907,0,2312,0.624309392265193,0.314429639259019,0.309879753006175,0,0.375690607734807,36923.2801429964,1380.8236919077,1063
2009,30 - 50%,All,Renters,All,55833,40443,26574,13869,0,15390,0.724356563322766,0.475955080328838,0.248401482993928,0,0.275643436677234,30537.8320706392,NA,1064
2009,30 - 50%,All,Renters,Seniors,8871,6508,3835,2673,0,2363,0.733626423176643,0.43230751888175,0.301318904294893,0,0.266373576823357,27369.6512230865,NA,1065
2009,30 - 50%,All,Renters,Children,9697,7295,4989,2306,0,2402,0.752294524079612,0.514489017221821,0.237805506857791,0,0.247705475920388,33934.9409095597,NA,1066
2009,30 - 50%,White,All,All,62477,43636,23591,20045,0,18841,0.698433023352594,0.377594954943419,0.320838068409175,0,0.301566976647406,30324.0791971446,1236.0888363008,1067
2009,30 - 50%,White,All,Seniors,14616,8836,4791,4045,0,5780,0.604542966611932,0.327791461412151,0.276751505199781,0,0.395457033388068,27063.3764367816,890.523037284025,1068
2009,30 - 50%,White,All,Children,7606,5534,3501,2033,0,2072,0.72758348672101,0.46029450433868,0.26728898238233,0,0.27241651327899,35653.1091243755,1199.15222876367,1069
2009,30 - 50%,White,Owners,All,26622,16870,6968,9902,0,9752,0.633686424761476,0.261738411839832,0.371948012921644,0,0.366313575238525,30950.1993088423,1236.0888363008,1070
2009,30 - 50%,White,Owners,Seniors,6598,2955,1583,1372,0,3643,0.44786298878448,0.23992118823886,0.20794180054562,0,0.55213701121552,27079.0497120339,890.523037284025,1071
2009,30 - 50%,White,Owners,Children,3567,2196,1466,730,0,1371,0.615643397813288,0.410989627137651,0.204653770675638,0,0.384356602186712,37784.8516961032,1199.15222876367,1072
2009,30 - 50%,White,Renters,All,35855,26766,16623,10143,0,9089,0.746506763352392,0.463617347650258,0.282889415702134,0,0.253493236647608,29859.1909078232,NA,1073
2009,30 - 50%,White,Renters,Seniors,8018,5881,3208,2673,0,2137,0.733474681965577,0.400099775505113,0.333374906460464,0,0.266525318034423,27050.4789224245,NA,1074
2009,30 - 50%,White,Renters,Children,4039,3338,2035,1303,0,701,0.82644218866056,0.503837583560287,0.322604605100272,0,0.17355781133944,33770.4832879426,NA,1075
2009,30 - 50%,Black,All,All,6241,4055,2170,1885,0,2186,0.64973561929178,0.347700688992149,0.302034930299631,0,0.35026438070822,34611.0655343695,1894.92260692464,1076
2009,30 - 50%,Black,All,Seniors,689,605,372,233,0,84,0.878084179970972,0.539912917271408,0.338171262699565,0,0.121915820029028,35583.4542815675,1244.375,1077
2009,30 - 50%,Black,All,Children,1370,781,450,331,0,589,0.57007299270073,0.328467153284672,0.241605839416058,0,0.42992700729927,41691.3138686131,2251.85961538462,1078
2009,30 - 50%,Black,Owners,All,1964,1691,586,1105,0,273,0.860997963340122,0.29837067209776,0.562627291242363,0,0.139002036659878,37769.6537678208,1894.92260692464,1079
2009,30 - 50%,Black,Owners,Seniors,472,388,155,233,0,84,0.822033898305085,0.328389830508475,0.49364406779661,0,0.177966101694915,34748.3050847458,1244.375,1080
2009,30 - 50%,Black,Owners,Children,520,331,0,331,0,189,0.636538461538461,0,0.636538461538461,0,0.363461538461538,45428.0769230769,2251.85961538462,1081
2008,Above 120%,Hispanic,Renters,Children,482,0,0,0,0,482,0,0,0,0,1,159095.684647303,NA,1082
2008,All,Asian,Renters,All,40714,16577,9911,6666,399,23738,0.407157243208724,0.243429778454586,0.163727464754139,0.00980006877241244,0.583042688018863,58371.08837255,NA,1083
2008,All,All,All,All,781388,302532,169116,133416,6600,472256,0.387172569837264,0.216430249760682,0.170742320076582,0.00844650800882532,0.604380922153911,91639.5391175703,2059.33820719483,1084
2008,All,Asian,Renters,Seniors,5280,2624,1068,1556,0,2656,0.496969696969697,0.202272727272727,0.29469696969697,0,0.503030303030303,39577.4507575758,NA,1085
2008,All,All,All,Seniors,121569,46634,23997,22637,774,74161,0.383601082512812,0.197394072502036,0.186207010010776,0.00636675468252597,0.610032162804662,79245.776793426,1587.34052295147,1086
2009,30 - 50%,Native,All,Seniors,0,0,0,0,0,0,,,,,,,NA,1087
2008,All,Asian,Renters,Children,6253,2349,1816,533,0,3904,0.375659683351991,0.290420598112906,0.0852390852390852,0,0.624340316648009,65157.9507436431,NA,1088
2008,All,All,All,Children,135001,55952,32664,23288,283,78766,0.414456189213413,0.241953763305457,0.172502425907956,0.00209628076829061,0.583447530018296,101342.116191732,2428.86446781754,1089
2009,30 - 50%,Native,All,Children,23,0,0,0,0,23,0,0,0,0,1,34860,NA,1090
2008,All,Hispanic,All,All,51679,22159,12278,9881,1230,28290,0.428781516670214,0.237581996555661,0.191199520114553,0.0238007701387411,0.547417713191045,77503.6257667524,1983.53177570093,1091
2008,All,All,Owners,All,484626,169871,102045,67826,3506,311249,0.350519782265087,0.210564435255228,0.139955347009859,0.00723444470581438,0.642245773029099,115858.749192161,2059.33820719483,1092
2009,30 - 50%,Native,Owners,All,124,124,0,124,0,0,1,0,1,0,0,21000,1648,1093
2008,All,Hispanic,All,Seniors,2054,645,299,346,0,1409,0.314021421616358,0.145569620253165,0.168451801363194,0,0.685978578383642,56224.2210321324,1367.48033126294,1094
2008,All,All,Owners,Seniors,77751,24476,14286,10190,302,52973,0.31479980964875,0.183740402052707,0.131059407596044,0.00388419441550591,0.681315995935744,99260.2412702087,1587.34052295147,1095
2009,30 - 50%,Native,Owners,Seniors,0,0,0,0,0,0,,,,,,,NA,1096
2008,All,Hispanic,All,Children,15646,7857,4982,2875,122,7667,0.502173079381312,0.318420043461588,0.183753035919724,0.00779752013294133,0.490029400485747,71643.0161702672,2059.6491924808,1097
2008,All,All,Owners,Children,87470,33446,20282,13164,198,53826,0.382371098662399,0.231873785297816,0.150497313364582,0.00226363324568423,0.615365268091917,128413.122373385,2428.86446781754,1098
2008,All,All,Renters,All,296762,132661,67071,65590,3094,161007,0.447028258334962,0.226009394733827,0.221018863601135,0.0104258631495946,0.542545878515443,52088.45474151,NA,1099
2008,All,All,Renters,Seniors,43818,22158,9711,12447,472,21188,0.505682596193345,0.221621251540463,0.284061344652882,0.0107718289287507,0.483545574877904,43731.9553608106,NA,1100
2008,All,All,Renters,Children,47531,22506,12382,10124,85,24940,0.473501504281416,0.260503671288212,0.212997832993204,0.00178830657886432,0.524710189139719,51524.0835244367,NA,1101
2008,All,White,All,All,548301,208129,117502,90627,4386,335786,0.379588948406076,0.214301998354918,0.165286950051158,0.00799925588317366,0.61241179571075,94029.958752583,2059.7079475046,1102
2008,All,White,All,Seniors,101043,38344,19701,18643,774,61925,0.379482002711717,0.194976396187762,0.184505606523955,0.0076601051037677,0.612857892184515,79866.7083815801,1595.50931030258,1103
2008,All,White,All,Children,76676,30587,18430,12157,76,46013,0.398912306327925,0.240362042881736,0.158550263446189,0.000991183681986541,0.600096509990088,112177.670927018,2535.9435753176,1104
2008,All,White,Owners,All,352488,118998,73190,45808,2138,231352,0.337594471301151,0.207638274210753,0.129956197090397,0.00606545471051497,0.656340073988334,117830.127374549,2059.7079475046,1105
2008,All,White,Owners,Seniors,65304,20168,11673,8495,302,44834,0.308832537057454,0.178748621830209,0.130083915227245,0.00462452529707216,0.686542937645473,99188.394968149,1595.50931030258,1106
2008,All,White,Owners,Children,55100,20314,12973,7341,76,34710,0.368675136116152,0.235444646098004,0.133230490018149,0.00137931034482759,0.62994555353902,135512.705989111,2535.9435753176,1107
2008,All,White,Renters,All,195813,89131,44312,44819,2248,104434,0.455184282963848,0.226297538978515,0.228886743985333,0.0114803409375271,0.533335376098625,51186.6652163033,NA,1108
2008,All,White,Renters,Seniors,35739,18176,8028,10148,472,17091,0.508576065362769,0.224628557038529,0.28394750832424,0.0132068608522902,0.478217073784941,44561.2040068273,NA,1109
2008,All,White,Renters,Children,21576,10273,5457,4816,0,11303,0.476130886169818,0.252919911012236,0.223210975157583,0,0.523869113830182,52585.5114942529,NA,1110
2008,All,Black,All,All,35470,15737,7135,8602,220,19513,0.443670707640259,0.201155906399774,0.242514801240485,0.00620242458415562,0.550126867775585,74539.2581336341,2021.42104325095,1111
2008,All,Black,All,Seniors,3494,1643,935,708,0,1851,0.470234688036634,0.267601602747567,0.202633085289067,0,0.529765311963366,75566.637092158,1454.9268172888,1112
2008,All,Black,All,Children,9789,5229,1544,3685,85,4475,0.534171008274594,0.157728062110532,0.376442946164062,0.00868321585453059,0.457145775870875,71594.4243538666,2445.22303093319,1113
2008,All,Black,Owners,All,16832,6383,3880,2503,0,10449,0.379218155893536,0.230513307984791,0.148704847908745,0,0.620781844106464,109570.043963878,2021.42104325095,1114
2008,All,Black,Owners,Seniors,2036,737,511,226,0,1299,0.361984282907662,0.25098231827112,0.111001964636542,0,0.638015717092338,99144.931237721,1454.9268172888,1115
2008,All,Black,Owners,Children,3847,1696,479,1217,0,2151,0.44086301013777,0.12451260722641,0.31635040291136,0,0.55913698986223,116465.536781908,2445.22303093319,1116
2008,All,Black,Renters,All,18638,9354,3255,6099,220,9064,0.501877883893122,0.174643202060307,0.327234681832815,0.0118038416139071,0.486318274492971,42902.9137246486,NA,1117
2008,All,Black,Renters,Seniors,1458,906,424,482,0,552,0.621399176954732,0.290809327846365,0.330589849108368,0,0.378600823045267,42641.1179698217,NA,1118
2008,All,Black,Renters,Children,5942,3533,1065,2468,85,2324,0.594580949175362,0.179232581622349,0.415348367553012,0.0143049478290138,0.391114102995624,42543.739481656,NA,1119
2008,All,Native,All,All,5286,2836,1456,1380,0,2450,0.536511539916761,0.275444570563753,0.261066969353008,0,0.463488460083239,71316.2504729474,1882.19954501137,1120
2008,All,Native,All,Seniors,422,75,75,0,0,347,0.177725118483412,0.177725118483412,0,0,0.822274881516588,47591.4691943128,1092.27819548872,1121
2008,All,Native,All,Children,858,137,0,137,0,721,0.15967365967366,0,0.15967365967366,0,0.84032634032634,115615.710955711,1825.98322147651,1122
2008,All,Native,Owners,All,3077,1571,823,748,0,1506,0.510562235944101,0.267468313292168,0.243093922651934,0,0.489437764055899,96377.8063048424,1882.19954501137,1123
2008,All,Native,Owners,Seniors,266,0,0,0,0,266,0,0,0,0,1,70763.1578947368,1092.27819548872,1124
2009,30 - 50%,Native,Owners,Children,0,0,0,0,0,0,,,,,,,NA,1125
2009,30 - 50%,Native,Renters,All,239,216,216,0,0,23,0.903765690376569,0.903765690376569,0,0,0.096234309623431,43554.2259414226,NA,1126
2009,30 - 50%,Native,Renters,Seniors,0,0,0,0,0,0,,,,,,,NA,1127
2009,30 - 50%,Native,Renters,Children,23,0,0,0,0,23,0,0,0,0,1,34860,NA,1128
2009,30 - 50%,Asian,All,All,11039,7104,3695,3409,0,3935,0.643536552223933,0.334722348038772,0.308814204185162,0,0.356463447776067,31651.930247305,1263.1622979467,1129
2009,30 - 50%,Asian,All,Seniors,1021,338,207,131,0,683,0.331047992164545,0.202742409402547,0.128305582761998,0,0.668952007835455,27715.7688540646,545.362549800797,1130
2009,30 - 50%,Asian,All,Children,2127,1231,856,375,0,896,0.578749412317819,0.402444757874941,0.176304654442877,0,0.421250587682181,34028.9985895628,969.96256684492,1131
2009,30 - 50%,Asian,Owners,All,4578,2502,515,1987,0,2076,0.546526867627785,0.112494539100044,0.434032328527741,0,0.453473132372215,32014.6146788991,1263.1622979467,1132
2009,30 - 50%,Asian,Owners,Seniors,753,131,0,131,0,622,0.173970783532537,0,0.173970783532537,0,0.826029216467464,25859.6281540505,545.362549800797,1133
